"POC Name ","Address ","Postal Code ",Latitude,Longitude
MONTANA'S COOKHOUSE,"1711 1711 MERIVALE ROAD, NEPEAN, ONTARIO, K2G 3K2",K2G 3K2,45.34579919999999,-75.73001399999998
JACK ASTORS,"310 West Hunt Club Rd, Ottawa, ONTARIO, K2E 0B7",K2E 0B7,45.3391806,-75.7129147
SUMMERHAYS GRILL,"1971 BASELINE ROAD, OTTAWA, ONTARIO, K2C 0C7",K2C 0C7,45.35224239999999,-75.76140350000003
BOSTON PIZZA,"1640 1640 CARLING AVE, OTTAWA, ONTARIO, K2A 1C5",K2A 1C5,45.3795551,-75.7483383
BOSTON PIZZA,"3884 3884 INNES ROAD, OTTAWA, ONTARIO, K1W 1K9",K1W 1K9,45.45305,-75.51021739999999
MONTANA'S COOKHOUSE,"2216 2216 BANK ST, OTTAWA, ONTARIO, K1V 1J6",K1V 1J6,45.355619,-75.65130099999999
BOSTON PIZZA,"1055 1055 ST. LAURENT BLVD, OTTAWA, ONTARIO, K1K 3B1",K1K 3B1,45.427041,-75.63841489999999
MONTANA'S COOKHOUSE,"1750 1750 OGILVIE RD, GLOUCESTER, ONTARIO, K1J 7P4",K1J 7P4,45.4321345,-75.61577510000001
BOSTON PIZZA,"2980 2980 CONROY RD, OTTAWA, ONTARIO, K1G 6C1",K1G 6C1,45.38276450000001,-75.63024919999998
CALABOGIE HIGHLAND RESORT AND GOLF CLUB,"981 BARRYVALE ROAD, CALABOGIE, ONTARIO, K0J 1H0",K0J 1H0,45.27600049999999,-76.72640739999997
PAKENHAM HIGHLANDS GOLF CLUB,"112 MCWATTY RD, PAKENHAM, ONTARIO, K0A 2X0",K0A 2X0,45.3256757,-76.29242779999998
JACK ASTORS,"660 Richmond Street, Unit 10, LONDON, ONTARIO,  N6A 3G8"," N6A 3G8",42.9927706,-81.25175360000003
BOSTON PIZZA,"134 STARRS ROAD, YARMOUTH, NOVA SCOTIA, B5A4E5",B5A4E5,43.8408778,-66.09490490000002
BOSTON PIZZA,"485 HIGHWAY #10, BRIDGEWATER, NOVA SCOTIA, B4V0A1",B4V0A1,44.399431,-64.53700229999998
BOSTON PIZZA,"9278 COMMERCIAL STREET, NEW MINAS, NOVA SCOTIA, B4N 3E9",B4N 3E9,45.0681445,-64.44232620000002
BOSTON PIZZA,"710 SACKVILLE DRIVE, LOWER SACKVILLE, NOVA SCOTIA, B4E 3A4",B4E 3A4,44.7706794,-63.69088399999998
BOSTON PIZZA,"194A CHAIN LAKE DR., HALIFAX, NOVA SCOTIA, B3S 1C5",B3S 1C5,44.6498177,-63.67446259999997
MONTANA'S COOKHOUSE,"196 CHAIN LAKE DRIVE, HALIFAX, NOVA SCOTIA, B3S 1C5",B3S 1C5,44.6513266,-63.67259630000001
BOSTON PIZZA,"BOSTON PIZZA RD, HALIFAX, NOVA SCOTIA, B3K 5M4",B3K 5M4,44.6555258,-63.601416700000016
BOSTON PIZZA,"1858 GRANVILLE STREET, HALIFAX, NOVA SCOTIA, B3J0A2",B3J0A2,44.6498158,-63.574936200000025
BOSTON PIZZA,"1858 GRANVILLE STREET, HALIFAX, NOVA SCOTIA, B3J 0A2",B3J 0A2,44.6498158,-63.574936200000025
MONTANA'S COOKHOUSE,"101 SHUBIE DRIVE, DARTMOUTH, NOVA SCOTIA, B3B0C3",B3B0C3,44.7072266,-63.56251789999999
BOSTON PIZZA,"111 SHUBIE DRIVE, DARTMOUTH, NOVA SCOTIA, B3B03C",B3B03C,44.7083193,-63.5619542
BOSTON PIZZA,"611 PORTLAND STREET, DARTMOUTH, NOVA SCOTIA, B2W 2M7",B2W 2M7,44.6712014,-63.53030150000001
BOSTON PIZZA,"135 CHURCH STREET, ANTIGONISH, NOVA SCOTIA, B2G 2E3",B2G 2E3,45.6162096,-61.98582909999999
BOSTON PIZZA,"329 PRINCE STREET, SYDNEY, NOVA SCOTIA, B1P 6H4",B1P 6H4,46.1400286,-60.18479070000001
BOSTON PIZZA,"UNKNOWN, HALIFAX, NOVA SCOTIA, B0H 1H0",B0H 1H0,45.3146154,-61.020974499999966
BOSTON PIZZA,"UNKNOWN, HALIFAX, NOVA SCOTIA, B0H 1H0",B0H 1H0,45.3146154,-61.020974499999966
MONTANA'S COOKHOUSE,"STAVANGER DRIVE, ST. JOHNS, NEWFOUNDLAND, A1E 3Y4",A1E 3Y4,47.5600236,-52.71139789999995
MONTANA'S COOKHOUSE,"KENMOUNT ROAD, ST. JOHNS, NEWFOUNDLAND, A1E 3Y4",A1E 3Y4,47.5600236,-52.71139789999995
MONTANA'S COOKHOUSE,"80 KENMOUNT RD, ST. JOHNS, NEWFOUNDLAND, A1B 3R1",A1B 3R1,47.5583269,-52.76080009999998
BOSTON PIZZA,"164 BOUL. HEBERT, WOODSTOCK, NEW BRUNSWICK, E3V 2S7",E3V 2S7,47.3714667,-68.319751
MONTANA'S COOKHOUSE,"6 TRINITY AVENUE, FREDERICTON, NEW BRUNSWICK, E3C 0B8",E3C 0B8,45.9314168,-66.66248300000001
BOSTON PIZZA,"1230 PROSPECT STREET, FREDERICTON, NEW BRUNSWICK, E3B 3C2",E3B 3C2,45.9380838,-66.66000489999999
MONTANA'S COOKHOUSE,"51 DEPOT COURT, SAINT JOHN, NEW BRUNSWICK, E2J0C2",E2J0C2,45.30279669999999,-66.02285999999998
BOSTON PIZZA,"120 MCALLISTER DRIVE, SAINT JOHN, NEW BRUNSWICK, E2J 2S5",E2J 2S5,45.3109807,-66.02082910000001
BOSTON PIZZA,"98 DOUGLASTOWN BOULEVARD, MIRAMICHI, NEW BRUNSWICK, E1V0A3",E1V0A3,47.0347471,-65.4889824
BOSTON PIZZA,"1380 MOUNTAIN ROAD, MONCTON, NEW BRUNSWICK, E1C 2T8",E1C 2T8,46.1100058,-64.8321216
BOSTON PIZZA,"451 PAUL STREET, DIEPPE, NEW BRUNSWICK, E1A 6W8",E1A 6W8,46.0949914,-64.75679830000001
GOOD THYMES RESTAURANT & BAR,"1607 GORDON AVE, THE PAS, MANITOBA, R9A 1L1",R9A 1L1,53.8042949,-101.25120529999998
BOSTON PIZZA,"4 MOAK CRESCENT, THOMPSON, MANITOBA, R8N 2B7",R8N 2B7,55.7444921,-97.84312160000002
BANKSIDE BAR & BILLIARDS,"73 COMMERCIAL PL, THOMPSON, MANITOBA, R8N 1A6",R8N 1A6,55.7454501,-97.84290429999999
SMITTY'S DAUPHIN,"1601 MAIN ST. S, DAUPHIN, MANITOBA, R7N 3J5",R7N 3J5,51.1326203,-100.0632622
BOSTON PIZZA,"1450 MAIN STREET, DAUPHIN, MANITOBA, R7N 3H4",R7N 3H4,51.1362303,-100.05984860000001
MONTANA'S COOKHOUSE,"823 - 18TH STREET, BRANDON, MANITOBA, R7C 1A6",R7C 1A6,49.8684498,-99.96181109999998
JOE BEEVERZ BAR & GRILL,"20 - 1300 18TH STREET, BRANDON, MANITOBA, R7A 6X7",R7A 6X7,49.8290718,-99.96282209999998
JOE BEEVERZ BAR & GRILL,"20 - 1300 18TH STREET, BRANDON, MANITOBA, R7A 6X7",R7A 6X7,49.8290718,-99.96282209999998
KEYSTONE MOTOR INN,"1050 18 ST, BRANDON, MANITOBA, R7A 5C1",R7A 5C1,49.833507,-99.96218240000002
BOSTON PIZZA,"2 - 1140 RICHMOND AVENUE, BRANDON, MANITOBA, R7A 1M6",R7A 1M6,49.8263614,-99.95373860000001
BOSTON PIZZA,"215 LAVERENDRYE BOULEVARD, MORDEN, MANITOBA, R6M 1A2",R6M 1A2,49.1933898,-98.07977069999998
BOSTON PIZZA,"215 LAVERENDRYE BOULEVARD, MORDEN, MANITOBA, R6M 1A2",R6M 1A2,49.1933898,-98.07977069999998
BOSTON PIZZA,"182 PTH 12, STEINBACH, MANITOBA, R5G 1V5",R5G 1V5,49.5170738,-96.69123439999998
FRANTZ MOTOR INN,"1000 MAIN ST, STEINBACH, MANITOBA, R5G 1P9",R5G 1P9,49.51735919999999,-96.64690200000001
SMITTY'S FAMILY RESTAURANT,"UNIT 5 - 145 PARK ROAD W, STEINBACH, MANITOBA, R5G 1P2",R5G 1P2,49.545144,-96.69150530000002
NICOLINO'S,"4&5 2077  PEMBINA HIGHWAY, WINNIPEG, MANITOBA, R3T 5J9",R3T 5J9,49.8150565,-97.15346190000002
SMITTY'S SOUTH,"2835 PEMBINA HIGHWAY, WINNIPEG, MANITOBA, R3T 4Z8",R3T 4Z8,49.7896395,-97.15828390000001
THE HUB,"316 UNIVERSITY CENTRE, WINNIPEG, MANITOBA, R3T 2N2",R3T 2N2,49.80939420000001,-97.13447930000001
BOSTON PIZZA,"2729 PEMBINA HIGHWAY, WINNIPEG, MANITOBA, R3T 2H5",R3T 2H5,49.7942242,-97.15802339999999
BOULEVARD PUB & BISTRO,"3670 ROBLIN BOULEVARD, WINNIPEG, MANITOBA, R3R 0E1",R3R 0E1,49.8681849,-97.2607127
BOSTON PIZZA,"1630 KENASTON BLVD, WINNIPEG, MANITOBA, R3P 2M6",R3P 2M6,49.8233894,-97.20412049999999
BOSTON PIZZA,"1170 TAYLOR AVENUE, WINNIPEG, MANITOBA, R3M 3Z4",R3M 3Z4,49.8520481,-97.16646149999997
SMITTY'S GRANT,"8 580 PEMBINA HWY, WINNIPEG, MANITOBA, R3M 2M5",R3M 2M5,49.8660678,-97.14579939999999
UPSTAIRS IN THE VILLAGE,"303-99 OSBORNE STREET, WINNIPEG, MANITOBA, R3L 2P7",R3L 2P7,49.87866229999999,-97.14639169999998
CONFUSION CORNER BAR & GRILL,"500 CORYDON AVENUE 1, WINNIPEG, MANITOBA, R3L 0P1",R3L 0P1,49.8739242,-97.14342959999999
JEKYLL & HYDE'S FREEHOUSE,"437 STRADBROOK AVENUE, WINNIPEG, MANITOBA, R3L 0J7",R3L 0J7,49.8780049,-97.14413739999998
WESTWOOD VILLAGE INN,"477 WESTWOOD DRIVE, WINNIPEG, MANITOBA, R3K 1G5",R3K 1G5,49.88096700000001,-97.29316349999999
"HOWARD JOHNSON EXPRESS ","3740 PORTAGE AVE, WINNIPEG, MANITOBA, R3K 0Z9",R3K 0Z9,49.8811099,-97.31778639999999
SMITTYS ST JAMES,"1017 ST JAMES STREET, WINNIPEG, MANITOBA, R3K 0K6",R3K 0K6,49.8733216,-97.29126099999996
BOSTON PIZZA,"2517 PORTAGE AVE, WINNIPEG, MANITOBA, R3J 0P1",R3J 0P1,49.875407,-97.2588169
SILVER HEIGHTS RESTAURANT,"2169 PORTAGE AVE,WINNIPEG, MANITOBA, R3J 0L7",R3J 0L7,49.8768926,-97.2388416
VISCOUNT GORT HOTEL,"1670      PORTAGE AVENUE, WINNIPEG, MANITOBA, R3J 0C9",R3J 0C9,49.8792364,-97.20371180000001
"AIRPORT MOTOR HOTEL ","1800 ELLICE AVE, WINNIPEG, MANITOBA, R3H 0B7",R3H 0B7,49.8944941,-97.21007680000002
MONTANA'S COOKHOUSE,"665 EMPRESS STREET, WINNIPEG, MANITOBA, R3G3P7",R3G3P7,49.8867695,-97.19630330000001
MONTANA'S COOKHOUSE,"665 EMPRESS STREET, WINNIPEG, MANITOBA, R3G 3P7",R3G 3P7,49.8867695,-97.19630330000001
BOSTON PIZZA,"1 - 690 ST. JAMES STREET, WINNIPEG, MANITOBA, R3G 3J7",R3G 3J7,49.883475,-97.20146979999998
BOSTON PIZZA,"66 - 333 ST. MARY AVENUE, WINNIPEG, MANITOBA, R3C 4A5",R3C 4A5,49.8914845,-97.14359400000001
LARTERS AT ST ANDREWS GOLF & CTRY CLUB,"30 RIVER RD, WINNIPEG, MANITOBA, R3C 4A3",R3C 4A3,49.8877178,-97.1268579
LINCOLN MOTOR HOTEL,"1030 MCPHILLIPS STREET, WINNIPEG, MANITOBA, R2X 2K7",R2X 2K7,49.9329962,-97.1661942
BOSTON PIZZA,"2211A MCPHILLIPS ST, WINNIPEG, MANITOBA, R2V 3M5",R2V 3M5,49.9507765,-97.14872000000003
SMITTYS GARDEN CITY,"GARDEN CITY SHOPPING CENTRE, WINNIPEG, MANITOBA, R2V 3E1",R2V 3E1,49.94993840000001,-97.1441332
BOSTON PIZZA,"1475 HENDERSON HIGHWAY, WINNIPEG, MANITOBA, R2N 1N3",R2N 1N3,49.8116938,-97.10626730000001
RIVERSIDE INN,"531 ST. MARY'S RD, WINNIPEG, MANITOBA, R2M3L3",R2M3L3,49.866933,-97.11039099999999
BOSTON PIZZA,"1919 BISHOP GRANDIN BLVD, WINNIPEG, MANITOBA, R2M 5S1",R2M 5S1,49.8396447,-97.09416979999997
SMITTYS MEADOWOOD,"A 150 MEADOWOOD DR, WINNIPEG, MANITOBA, R2M 5L7",R2M 5L7,49.825513,-97.11121000000003
MONTANA'S COOKHOUSE,"1221 ST. MARY'S ROAD, WINNIPEG, MANITOBA, R2M 5E5",R2M 5E5,49.82795890000001,-97.11408670000003
JEFFREY'S RESTAURANT & LOUNGE,"1420 HENDERSON HWY, WINNIPEG, MANITOBA, R2G 1N4",R2G 1N4,49.94552789999999,-97.08694409999998
MONTANA'S COOKHOUSE,"1574 REGENT AVENUE WEST, WINNIPEG, MANITOBA, R2C 3B4",R2C 3B4,49.896655,-97.065244
MONTANA'S COOKHOUSE,"1574 REGENT AVENUE WEST, WINNIPEG, MANITOBA, R2C 3B4",R2C 3B4,49.896655,-97.065244
SMITTYS REGENT,"1512 REGENT AVENUE WEST, WINNIPEG, MANITOBA, R2C 3B4",R2C 3B4,49.8955701,-97.05591900000002
BOSTON PIZZA,"2180 SASKATCHEWAN AVE W, PORTAGE LA PRAIRIE, MANITOBA, R1N 0P3",R1N 0P3,49.9715529,-98.31869569999998
BOSTON PIZZA,"1080 MANITOBA AVENUE, SELKIRK, MANITOBA, R1A 4M2",R1A 4M2,50.15187969999999,-96.8883118
"STE ROSE HOTEL ","634 CENTRAL AVE S, SAINTE ROSE DU LAC, MANITOBA, R0L 1S0",R0L 1S0,51.06030149999999,-99.52399860000003
"ROBLIN MOTOR INN ","236 MAIN ST W, ROBLIN, MANITOBA, R0L 1P0",R0L 1P0,51.2296304,-101.35635430000002
TALLBOYS,"233 HIGHWAY 2, TREHERNE, MANITOBA, R0G 2V0",R0G 2V0,49.6283891,-98.69855389999998
OAK BANK HOTEL,"520 MAIN STREET, OAKBANK, MANITOBA, R0E 1J0",R0E 1J0,49.9384962,-96.84243809999998
SAND BAR MOTOR INN,"LOT 3 HIGHWAY 12, GRAND MARAIS, MANITOBA, R0E 0T0",R0E 0T0,50.5493084,-96.62733159999999
TEULON GOLF AND COUNTRY CLUB,"TEULON, TEULON, MANITOBA, R0C 3B0",R0C 3B0,50.381296,-97.25994500000002
VIKING INN,"78 - 7TH STREET, GIMLI, MANITOBA, R0C 1B0",R0C 1B0,50.6326581,-96.99495619999999
BOSTON PIZZA,"1309 N ISLAND HWY, CAMPBELL RIVER, BRITISH COLUMBIA, V9W 2C9",V9W 2C9,50.0307532,-125.24599769999998
MONTANA'S COOKHOUSE,"4715 RUTHERFORD RD, Nanaimo, BRITISH COLUMBIA, V9T4K6",V9T4K6,49.21628560000001,-124.02874270000001
BOSTON PIZZA,"2 5779 TURNER RD, Nanaimo, BRITISH COLUMBIA, V9T 6L8",V9T 6L8,49.2241828,-124.03669009999999
Windward neighbourhood pub,"BEAUFORT CENTRE MALL, Nanaimo, BRITISH COLUMBIA, V9S 5K8",V9S 5K8,49.1825057,-123.97179640000002
BOSTON PIZZA,"430 EAST ISLAND HWY, PARKSVILLE, BRITISH COLUMBIA, V9P2H1",V9P2H1,49.31776,-124.29850399999998
BOSTON PIZZA,"2633 CLIFFE AVE, COURTENAY, BRITISH COLUMBIA, V9N2L8",V9N2L8,49.673113,-124.98139100000003
BOSTON PIZZA,"5845 TRANS CANADA HWY, DUNCAN, BRITISH COLUMBIA, V9L 3R9",V9L 3R9,48.783435,-123.6993961
OLYMPIC VIEW GOLF CLUB,"643 LATORIA RD, VICTORIA, BRITISH COLUMBIA, V9C 3A3",V9C 3A3,48.4099399,-123.51281410000001
METROPOLITAN BAR & GRILL,"829 MCCALLUM RD, VICTORIA, BRITISH COLUMBIA, V9B 6W6",V9B 6W6,48.4575408,-123.50468590000003
BOSTON PIZZA,"2755 MILLSTREAM RD, VICTORIA, BRITISH COLUMBIA, V9B 3S5",V9B 3S5,48.45920599999999,-123.49734619999998
MONTANA'S COOKHOUSE,"315 BURNSIDE RD W, VICTORIA, BRITISH COLUMBIA, V8Z 7L6",V8Z 7L6,48.4559176,-123.39553869999997
BOSTON PIZZA,"102 3510 BLANSHARD ST, VICTORIA, BRITISH COLUMBIA, V8X 1W3",V8X 1W3,48.4562716,-123.3740118
STRATHCONA HOTEL,"919 DOUGLAS ST, VICTORIA, BRITISH COLUMBIA, V8W 2C2",V8W 2C2,48.4234939,-123.36514069999998
BELLEVILLE WATERING HOLE,"427 BELLEVILLE ST, VICTORIA, BRITISH COLUMBIA, V8V 1X3",V8V 1X3,48.4210831,-123.37318490000001
REDD'S ROADHOUSE RESTAURANT,"3020 BLANSHARD ST, VICTORIA, BRITISH COLUMBIA, V8T 5B5",V8T 5B5,48.44413850000001,-123.36701549999998
BOSTON PIZZA,"10 797 HILLSIDE AVE, VICTORIA, BRITISH COLUMBIA, V8T 1Z5",V8T 1Z5,48.4385353,-123.36363510000001
BOSTON PIZZA,"3994 SHELBOURNE ST, VICTORIA, BRITISH COLUMBIA, V8N 3E2",V8N 3E2,48.47204199999999,-123.33385720000001
BOSTON PIZZA,"4924 HWY 16 W, TERRACE, BRITISH COLUMBIA, V8G1L8",V8G1L8,54.5166836,-128.60919890000002
BOSTON PIZZA,"40167 GLENALDER ST, SQUAMISH, BRITISH COLUMBIA, V8B 0G2",V8B 0G2,49.7367806,-123.13383269999997
BOSTON PIZZA,"1078 MARINE DR, NORTH VANCOUVER, BRITISH COLUMBIA, V7P 1S5",V7P 1S5,49.3242904,-123.10402039999997
BOSTON PIZZA,"88 CHESTERFIELD AVE, NORTH VANCOUVER, BRITISH COLUMBIA, V7M 0B3",V7M 0B3,49.31272680000001,-123.08221889999999
RUSTY GULL NEIGHBOURHOOD PUB,"175 E 1 ST, NORTH VANCOUVER, BRITISH COLUMBIA, V7L 1B2",V7L 1B2,49.3107007,-123.07589289999999
HOLIDAY INN / SEYMOUR'S PUB,"210 720 LILLOOET RD, NORTH VANCOUVER, BRITISH COLUMBIA, V7J 2H5",V7J 2H5,49.3140143,-123.02453100000002
TOBYS NORTH SHORE,"1378 MAIN STREET, NORTH VANCOUVER, BRITISH COLUMBIA, V7J 1C6",V7J 1C6,49.30631340000001,-123.03506629999998
BOSTON PIZZA,"2000 11662 STEVESTON HWY, RICHMOND, BRITISH COLUMBIA, V7A 1N6",V7A 1N6,49.1330787,-123.09533299999998
BOSTON PIZZA,"865 HORNBY ST, VANCOUVER, BRITISH COLUMBIA, V6Z 2G3",V6Z 2G3,49.2818525,-123.12329940000001
BOSTON PIZZA - THEATRE,"865 HORNBY ST, VANCOUVER, BRITISH COLUMBIA, V6Z 2G3",V6Z 2G3,49.2818525,-123.12329940000001
ROXY BURGER,"910 GRANVILLE ST, VANCOUVER, BRITISH COLUMBIA, V6Z 1L2",V6Z 1L2,49.2798724,-123.12150919999999
LENNOX PUB,"800 GRANVILLE ST, VANCOUVER, BRITISH COLUMBIA, V6Z 1K3",V6Z 1K3,49.2810691,-123.11970300000002
LEGENDS NEIGHBOURHOOD PUB,"9031 BLUNDELL RD, RICHMOND, BRITISH COLUMBIA, V6Y 1K4",V6Y 1K4,49.155713,-123.12484599999999
CEILI'S IRISH PUB- RICHMOND,"7311 WESTMINSTER HWY, RICHMOND, BRITISH COLUMBIA, V6X 4C5",V6X 4C5,49.1706391,-123.14512839999998
BOSTON PIZZA,"50 8100 ACKROYD RD, RICHMOND, BRITISH COLUMBIA, V6X 1B5",V6X 1B5,49.1712259,-123.1350114
MAYFAIR LAKES GOLF COURSE,"5460 7 RD, RICHMOND, BRITISH COLUMBIA, V6V 1R7",V6V 1R7,49.17509339999999,-123.03509159999999
THE DUNBAR,"4497 DUNBAR ST, VANCOUVER, BRITISH COLUMBIA, V6S 2G4",V6S 2G4,49.2463055,-123.1854199
RCL WEST POINT GREY 142,"3679 W BROADWAY, VANCOUVER, BRITISH COLUMBIA, V6R 2B8",V6R 2B8,49.2645369,-123.1854209
BOSTON PIZZA,"190 1333 W BROADWAY, VANCOUVER, BRITISH COLUMBIA, V6H 4C1",V6H 4C1,49.2638286,-123.13428190000002
BOSTON PIZZA - W BROADWAY,"190 1333 W BROADWAY, VANCOUVER, BRITISH COLUMBIA, V6H 4C1",V6H 4C1,49.2638286,-123.13428190000002
FOUNTAINHEAD PUB,"1025 DAVIE ST, VANCOUVER, BRITISH COLUMBIA, V6E 1M6",V6E 1M6,49.2798428,-123.12972609999997
ELEPHANT & CASTLE PUB & RESTAURANT,"385 BURRARD ST, VANCOUVER, BRITISH COLUMBIA, V6C 2G8",V6C 2G8,49.2873021,-123.11678269999999
PHAT,"1055 MAINLAND ST, VANCOUVER, BRITISH COLUMBIA, V6B 5P9",V6B 5P9,49.2761217,-123.1200614
RED CARD SPORTS BAR,"900 SEYMOUR ST, VANCOUVER, BRITISH COLUMBIA, V6B 3L9",V6B 3L9,49.2793994,-123.12043069999999
KINGSTON TAPHOUSE & GRILLE,"755 RICHARDS ST, VANCOUVER, BRITISH COLUMBIA, V6B 3A6",V6B 3A6,49.2808535,-123.11728019999998
JIMMY'S TAPHOUSE,"783 HOMER STREET, VANCOUVER, BRITISH COLUMBIA, V6B 2W1",V6B 2W1,49.2797862,-123.11680230000002
WEST HOTEL,"488 CARRALL ST, VANCOUVER, BRITISH COLUMBIA, V6B 2J7",V6B 2J7,49.2808416,-123.10422890000001
"WILDEBEEST ","120 WEST HASTINGS STREET, VANCOUVER, BRITISH COLUMBIA, V6B 1G8",V6B 1G8,49.2820675,-123.10790959999997
BOSTON PIZZA,"808 BEATTY ST, VANCOUVER BRITISH COLUMBIA, V6B 1C2",V6B 1C2,49.27718369999999,-123.11414259999998
Boston Pizza,"808 Beatty, VANCOUVER, BRITISH COLUMBIA, V6B 1C2",V6B 1C2,49.27718369999999,-123.11414259999998
IVANHOE HOTEL,"1038 MAIN ST, VANCOUVER, BRITISH COLUMBIA, V6A 2W4",V6A 2W4,49.275115,-123.09959900000001
SPEAK EASY ON BROADWAY,"901 WEST BROADWAY, VANCOUVER, BRITISH COLUMBIA, V5Z 1K3",V5Z 1K3,49.2634252,-123.12416860000002
FAIRVIEW PUB,"RAMADA VANCOUVER CENTRE, VANCOUVER, BRITISH COLUMBIA, V5Z 1J8",V5Z 1J8,49.2630201,-123.12231300000002
HIPPOS SPORTS BAR,"725 SE MARINE DR, VANCOUVER, BRITISH COLUMBIA, V5X 2T9",V5X 2T9,49.21157729999999,-123.09030200000001
CROATION CULTURAL CENTRE,"MEMBERS LODGE, VANCOUVER, BRITISH COLUMBIA, V5N 4E4",V5N 4E4,49.2555764,-123.06907719999998
TOBY'S PUB & GRILL,"2733 COMMERCIAL DR, VANCOUVER, BRITISH COLUMBIA, V5N 4C5",V5N 4C5,49.2601561,-123.0700488
BOSTON PIZZA,"2850 BENTALL ST, VANCOUVER, BRITISH COLUMBIA, V5M 4H4",V5M 4H4,49.2587266,-123.0319948
THE LIBRA ROOM,"1608 COMMERCIAL DR, VANCOUVER, BRITISH COLUMBIA, V5L 3Y4",V5L 3Y4,49.2703067,-123.06931750000001
CAFFE ROMA,"1510 COMMERCIAL DR, VANCOUVER, BRITISH COLUMBIA, V5L 3Y2",V5L 3Y2,49.2711169,-123.06961480000001
VERA'S ON THE DRIVE,"1438 COMMERIAL DRIVE, VANCOUVER, BRITISH COLUMBIA, V5L 3X9",V5L 3X9,49.27164339999999,-123.0694547
ZAWA RESTAURANT,"920 COMMERCIAL DR, VANCOUVER, BRITISH COLUMBIA, V5L 3W7",V5L 3W7,49.2762952,-123.06950440000003
BOSTON PIZZA,"5801 MARINE WAY, BURNABY, BRITISH COLUMBIA, V5J 0A6",V5J 0A6,49.1990874,-122.97574580000003
BOSTON PIZZA,"104 4680 KINGSWAY, BURNABY, BRITISH COLUMBIA, V5H 4L9",V5H 4L9,49.2287575,-123.00140490000001
BOSTON PIZZA,"135 6200 MCKAY AVE, BURNABY, BRITISH COLUMBIA, V5H 4L7",V5H 4L7,49.2268052,-123.00382860000002
BOSTON PIZZA,"4219 A LOUGHEED HWY, BURNABY, BRITISH COLUMBIA, V5C 3Y6",V5C 3Y6,49.26664359999999,-123.01139439999997
HIGHLAND PUB @ SFU,"SIMON FRASER STUDENT SOCIETY, BURNABY, BRITISH COLUMBIA, V5A 4B5",V5A 4B5,49.2748421,-122.9114543
BOSTON PIZZA,"900 26310 FRASER HWY, ALDERGROVE, BRITISH COLUMBIA, V4W 2Z7",V4W 2Z7,49.05886539999999,-122.49462370000003
BOSTON PIZZA,"2563 DOBBIN RD, WESTBANK, BRITISH COLUMBIA, V4T 2J6",V4T 2J6,49.8280939,-119.63570099999998
WHISKI JACK'S PUB,"2442 DROUGHT RD, WESTBANK, BRITISH COLUMBIA, V4T 1P7",V4T 1P7,49.830617,-119.62770280000001
RCL LADNER 61,"4896 DELTA ST, DELTA, BRITISH COLUMBIA, V4K 2V2",V4K 2V2,49.09193,-123.0863
BOSTON PIZZA,"116 6345 120 ST, DELTA, BRITISH COLUMBIA, V4E 2A6",V4E 2A6,49.1183139,-122.89071580000001
KENNEDY'S PUB,"11906 88 AVE, DELTA, , BRITISH COLUMBIA, V4C 3C8",V4C 3C8,49.1629361,-122.8929397
"THE HEMINGWAY PUBLIC HOUSE ","14995 MARINE DR, WHITE ROCK, BRITISH COLUMBIA, V4B 1C3",V4B 1C3,49.0217414,-122.80746440000001
BOSTON PIZZA,"1956 152 ST, SURREY, BRITISH COLUMBIA, V4A 4N6",V4A 4N6,49.0375531,-122.80083009999998
BOSTON PIZZA,"510 19800 LOUGHEED HWY, PITT MEADOWS, BRITISH COLUMBIA, V3Y 2W1",V3Y 2W1,49.2215204,-122.67174649999998
BOSTON PIZZA - PITT MEADOWS,"510 19800 LOUGHEED HWY, PITT MEADOWS, BRITISH COLUMBIA, V3Y 2W1",V3Y 2W1,49.2215204,-122.67174649999998
PITT MEADOWS GOLF CLUB,"13615 HARRIS RD, PITT MEADOWS, BRITISH COLUMBIA, V3Y 2R8",V3Y 2R8,49.2492821,-122.69305150000002
GOLDEN EAGLE GOLF COURSE,"21770 LADNER RD, PITT MEADOWS, BRITISH COLUMBIA, V3Y 1Z1",V3Y 1Z1,49.29305009999999,-122.61643939999999
SWAN E SET BAY COUNTRY CLUB,"16651 RANNIE RD, PITT MEADOWS, BRITISH COLUMBIA, V3Y 1Z1",V3Y 1Z1,49.3052158,-122.6585316
BOSTON PIZZA,"600 7488 KING GEORGE HWY, SURREY, BRITISH COLUMBIA, V3W 5A8",V3W 5A8,49.1388389,-122.84356100000002
BOSTON PIZZA,"12060 NORDEL WAY, SURREY, BRITISH COLUMBIA, V3W 1P6",V3W 1P6,49.1616405,-122.8882256
BOSTON PIZZA,"10153 KING GEORGE HWY, SURREY, BRITISH COLUMBIA, V3T2W1",V3T2W1,49.1867277,-122.8486001
MONTANA'S COOKHOUSE,"16071 24 AVE, SURREY, BRITISH COLUMBIA, V3S 9H7",V3S 9H7,49.04586579999999,-122.7767025
MORGAN'S PUBLIC HOUSE,"UNIT 10 16051 24 AVE, SURREY, BRITISH COLUMBIA, V3S 9H7",V3S 9H7,49.0458809,-122.77729139999997
TUDOR INN HOTEL,"187 176 ST, SURREY, BRITISH COLUMBIA, V3S 4N8",V3S 4N8,49.0053528,-122.73625400000003
BOSTON PIZZA,"600 6486 176 ST, SURREY, BRITISH COLUMBIA, V3S 4G3",V3S 4G3,49.1200368,-122.73442110000002
